Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2024-03-10 17:07:38,"Afternoon Workout",1h 7m,"Chest Dip",3,60.0,6.0,0,0.0,
2024-03-10 17:07:38,"Afternoon Workout",1h 7m,"Iso Lateral Bench Press (golds)",1,70.0,8.0,0,0.0,
2024-03-10 17:07:38,"Afternoon Workout",1h 7m,"Iso Lateral Bench Press (golds)",2,70.0,8.0,0,0.0,
2024-03-10 17:07:38,"Afternoon Workout",1h 7m,"Iso Lateral Bench Press (golds)",3,70.0,6.0,0,0.0,
2024-03-10 17:07:38,"Afternoon Workout",1h 7m,"Triceps Pushdown (Cable - Straight Bar)",1,65.0,8.0,0,0.0,
2024-03-10 17:07:38,"Afternoon Workout",1h 7m,"Triceps Pushdown (Cable - Straight Bar)",2,65.0,8.0,0,0.0,
2024-03-10 17:07:38,"Afternoon Workout",1h 7m,"Triceps Pushdown (Cable - Straight Bar)",3,65.0,8.0,0,0.0,
2024-03-10 17:07:38,"Afternoon Workout",1h 7m,"Triceps Pushdown (Cable - Straight Bar)",4,65.0,8.0,0,0.0,
2024-03-10 17:07:38,"Afternoon Workout",1h 7m,"Triceps Extension (Barbell)",1,70.0,8.0,0,0.0,
2024-03-10 17:07:38,"Afternoon Workout",1h 7m,"Triceps Extension (Barbell)",2,70.0,8.0,0,0.0,
2024-03-10 17:07:38,"Afternoon Workout",1h 7m,"Triceps Extension (Barbell)",3,70.0,6.0,0,0.0,
2024-03-11 18:28:53,"Evening Workout",1h 7m,"Pull Up",1,0.0,7.0,0,0.0,
2024-03-11 18:28:53,"Evening Workout",1h 7m,"Pull Up",2,0.0,6.0,0,0.0,
2024-03-11 18:28:53,"Evening Workout",1h 7m,"Pull Up",3,0.0,6.0,0,0.0,
2024-03-11 18:28:53,"Evening Workout",1h 7m,"Pull Up",4,0.0,4.0,0,0.0,
2024-03-11 18:28:53,"Evening Workout",1h 7m,"Bent Over Row (Barbell)",1,155.0,5.0,0,0.0,
2024-03-11 18:28:53,"Evening Workout",1h 7m,"Bent Over Row (Barbell)",2,160.0,5.0,0,0.0,
2024-03-11 18:28:53,"Evening Workout",1h 7m,"Bent Over Row (Barbell)",3,160.0,5.0,0,0.0,
2024-03-11 18:28:53,"Evening Workout",1h 7m,"Iso Lateral Front Lat Pull-down (golds)",1,70.0,8.0,0,0.0,
2024-03-11 18:28:53,"Evening Workout",1h 7m,"Iso Lateral Front Lat Pull-down (golds)",2,70.0,8.0,0,0.0,
2024-03-11 18:28:53,"Evening Workout",1h 7m,"Iso Lateral Front Lat Pull-down (golds)",3,70.0,8.0,0,0.0,
2024-03-11 18:28:53,"Evening Workout",1h 7m,"Hammer Curl (Dumbbell)",1,40.0,6.0,0,0.0,
2024-03-11 18:28:53,"Evening Workout",1h 7m,"Hammer Curl (Dumbbell)",2,35.0,8.0,0,0.0,
2024-03-11 18:28:53,"Evening Workout",1h 7m,"Hammer Curl (Dumbbell)",3,35.0,8.0,0,0.0,
2024-03-11 18:28:53,"Evening Workout",1h 7m,"Hammer Curl (Dumbbell)",4,30.0,8.0,0,0.0,
2024-03-11 18:28:53,"Evening Workout",1h 7m,"Incline Curl (Dumbbell)",1,30.0,8.0,0,0.0,
2024-03-11 18:28:53,"Evening Workout",1h 7m,"Incline Curl (Dumbbell)",2,25.0,8.0,0,0.0,
2024-03-11 18:28:53,"Evening Workout",1h 7m,"Incline Curl (Dumbbell)",3,25.0,8.0,0,0.0,
2024-03-12 17:23:50,"Afternoon Workout",1h 8m,"Squat (Barbell)",1,215.0,3.0,0,0.0,
2024-03-12 17:23:50,"Afternoon Workout",1h 8m,"Squat (Barbell)",2,215.0,3.0,0,0.0,
2024-03-12 17:23:50,"Afternoon Workout",1h 8m,"Squat (Barbell)",3,215.0,3.0,0,0.0,
2024-03-12 17:23:50,"Afternoon Workout",1h 8m,"Glute Ham Raise",1,45.0,10.0,0,0.0,
2024-03-12 17:23:50,"Afternoon Workout",1h 8m,"Glute Ham Raise",2,45.0,10.0,0,0.0,
2024-03-12 17:23:50,"Afternoon Workout",1h 8m,"Glute Ham Raise",3,45.0,10.0,0,0.0,
2024-03-12 17:23:50,"Afternoon Workout",1h 8m,"Linear Leg Press",1,180.0,8.0,0,0.0,
2024-03-12 17:23:50,"Afternoon Workout",1h 8m,"Linear Leg Press",2,180.0,8.0,0,0.0,
2024-03-12 17:23:50,"Afternoon Workout",1h 8m,"Linear Leg Press",3,180.0,8.0,0,0.0,
2024-03-12 17:23:50,"Afternoon Workout",1h 8m,"Leg Extension (Machine)",1,100.0,8.0,0,0.0,
2024-03-12 17:23:50,"Afternoon Workout",1h 8m,"Leg Extension (Machine)",2,100.0,8.0,0,0.0,
2024-03-12 17:23:50,"Afternoon Workout",1h 8m,"Leg Extension (Machine)",3,100.0,8.0,0,0.0,
2024-03-12 17:23:50,"Afternoon Workout",1h 8m,"Prone Leg Curl (golds)",1,42.0,8.0,0,0.0,
2024-03-12 17:23:50,"Afternoon Workout",1h 8m,"Prone Leg Curl (golds)",2,42.0,8.0,0,0.0,
2024-03-12 17:23:50,"Afternoon Workout",1h 8m,"Prone Leg Curl (golds)",3,42.0,8.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Overhead Press (Barbell)",1,95.0,8.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Overhead Press (Barbell)",2,95.0,8.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Overhead Press (Barbell)",3,95.0,8.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Overhead Press (Barbell)",4,95.0,8.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Seated Dip",1,70.0,10.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Seated Dip",2,70.0,10.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Seated Dip",3,70.0,10.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Iso Lateral Bench Press (golds)",1,55.0,10.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Iso Lateral Bench Press (golds)",2,55.0,10.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Iso Lateral Bench Press (golds)",3,55.0,10.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Iso Lateral Bench Press (golds)",4,55.0,8.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Triceps Extension (Barbell)",1,50.0,14.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Triceps Extension (Barbell)",2,50.0,12.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Triceps Extension (Barbell)",3,50.0,12.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Triceps Extension (Barbell)",4,50.0,12.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Tricep Push down (actual straight bar)",1,50.0,10.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Tricep Push down (actual straight bar)",2,50.0,10.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Tricep Push down (actual straight bar)",3,50.0,8.0,0,0.0,
2024-03-14 19:01:26,"Evening Workout",1h 19m,"Tricep Push down (actual straight bar)",4,50.0,8.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Bent Over Row (Barbell)",1,150.0,8.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Bent Over Row (Barbell)",2,150.0,8.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Bent Over Row (Barbell)",3,150.0,8.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Bent Over Row (Barbell)",4,150.0,8.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Lat Pulldown (T Bar Extension)",1,120.0,8.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Lat Pulldown (T Bar Extension)",2,120.0,8.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Lat Pulldown (T Bar Extension)",3,120.0,8.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Seated Row (Cable)",1,120.0,10.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Seated Row (Cable)",2,120.0,10.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Seated Row (Cable)",3,120.0,10.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Seated Row (Cable)",4,115.0,10.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Hammer Curl (Dumbbell)",1,30.0,12.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Hammer Curl (Dumbbell)",2,30.0,12.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Hammer Curl (Dumbbell)",3,22.5,12.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Hammer Curl (Dumbbell)",4,22.5,12.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Incline Curl (Dumbbell)",1,15.0,12.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Incline Curl (Dumbbell)",2,15.0,12.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Incline Curl (Dumbbell)",3,15.0,12.0,0,0.0,
2024-03-15 19:54:33,"Evening Workout",1h 8m,"Incline Curl (Dumbbell)",4,15.0,12.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Overhead Press (Barbell)",1,115.0,1.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Overhead Press (Barbell)",2,125.0,1.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Overhead Press (Barbell)",3,135.0,1.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Overhead Press (Barbell)",4,145.0,1.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Chest Dip",1,65.0,6.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Chest Dip",2,65.0,6.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Chest Dip",3,65.0,6.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Iso Lateral Bench Press (golds)",1,90.0,6.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Iso Lateral Bench Press (golds)",2,75.0,6.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Iso Lateral Bench Press (golds)",3,75.0,6.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Triceps Pushdown (Cable - Straight Bar)",1,70.0,8.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Triceps Pushdown (Cable - Straight Bar)",2,70.0,8.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Triceps Pushdown (Cable - Straight Bar)",3,70.0,8.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Triceps Pushdown (Cable - Straight Bar)",4,57.5,8.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Triceps Extension (Barbell)",1,60.0,12.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Triceps Extension (Barbell)",2,60.0,12.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Triceps Extension (Barbell)",3,60.0,10.0,0,0.0,
2024-03-17 18:27:55,"Evening Workout",2h 10m,"Triceps Extension (Barbell)",4,60.0,10.0,0,0.0,
2024-03-18 18:39:00,"Evening Workout",1h 2m,"Bent Over Row (Barbell)",1,165.0,5.0,0,0.0,
2024-03-18 18:39:00,"Evening Workout",1h 2m,"Bent Over Row (Barbell)",2,165.0,5.0,0,0.0,
2024-03-18 18:39:00,"Evening Workout",1h 2m,"Bent Over Row (Barbell)",3,165.0,5.0,0,0.0,
2024-03-18 18:39:00,"Evening Workout",1h 2m,"Lat Pulldown (T Bar Extension)",1,140.0,8.0,0,0.0,
2024-03-18 18:39:00,"Evening Workout",1h 2m,"Lat Pulldown (T Bar Extension)",2,140.0,8.0,0,0.0,
2024-03-18 18:39:00,"Evening Workout",1h 2m,"Lat Pulldown (T Bar Extension)",3,125.0,8.0,0,0.0,
2024-03-18 18:39:00,"Evening Workout",1h 2m,"Seated Row (Cable)",1,125.0,8.0,0,0.0,
2024-03-18 18:39:00,"Evening Workout",1h 2m,"Seated Row (Cable)",2,140.0,8.0,0,0.0,
2024-03-18 18:39:00,"Evening Workout",1h 2m,"Seated Row (Cable)",3,140.0,8.0,0,0.0,
2024-03-18 18:39:00,"Evening Workout",1h 2m,"Bicep Curl (Barbell)",1,70.0,8.0,0,0.0,
2024-03-18 18:39:00,"Evening Workout",1h 2m,"Bicep Curl (Barbell)",2,70.0,8.0,0,0.0,
2024-03-18 18:39:00,"Evening Workout",1h 2m,"Bicep Curl (Barbell)",3,70.0,8.0,0,0.0,
2024-03-18 18:39:00,"Evening Workout",1h 2m,"Hammer Curl (Dumbbell)",1,20.0,12.0,0,0.0,
2024-03-18 18:39:00,"Evening Workout",1h 2m,"Hammer Curl (Dumbbell)",2,20.0,12.0,0,0.0,
2024-03-18 18:39:00,"Evening Workout",1h 2m,"Hammer Curl (Dumbbell)",3,20.0,12.0,0,0.0,
2024-03-18 18:39:00,"Evening Workout",1h 2m,"Hammer Curl (Dumbbell)",4,20.0,12.0,0,0.0,
2024-03-18 18:39:00,"Evening Workout",1h 2m,"Hammer Curl (Dumbbell)",5,20.0,12.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Overhead Press (Barbell)",1,100.0,8.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Overhead Press (Barbell)",2,100.0,8.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Overhead Press (Barbell)",3,100.0,8.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Overhead Press (Barbell)",4,100.0,8.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Seated Dip",1,80.0,12.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Seated Dip",2,80.0,12.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Seated Dip",3,80.0,12.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Iso Lateral Bench Press (golds)",1,55.0,12.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Iso Lateral Bench Press (golds)",2,55.0,12.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Iso Lateral Bench Press (golds)",3,55.0,8.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Iso Lateral Bench Press (golds)",4,45.0,8.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Triceps Extension (Barbell)",1,40.0,16.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Triceps Extension (Barbell)",2,40.0,16.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Triceps Extension (Barbell)",3,40.0,10.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Triceps Extension (Barbell)",4,40.0,10.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Triceps Pushdown (Cable - Straight Bar)",1,47.5,12.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Triceps Pushdown (Cable - Straight Bar)",2,47.5,12.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Triceps Pushdown (Cable - Straight Bar)",3,47.5,8.0,0,0.0,
2024-03-21 18:00:17,"Evening Workout",1h 49m,"Triceps Pushdown (Cable - Straight Bar)",4,47.5,8.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Bent Over Row (Barbell)",1,155.0,8.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Bent Over Row (Barbell)",2,160.0,8.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Bent Over Row (Barbell)",3,160.0,8.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Bent Over Row (Barbell)",4,160.0,8.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Lat Pulldown (T Bar Extension)",1,120.0,12.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Lat Pulldown (T Bar Extension)",2,120.0,10.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Lat Pulldown (T Bar Extension)",3,120.0,10.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Iso Lateral Row ",1,45.0,12.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Iso Lateral Row ",2,55.0,12.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Iso Lateral Row ",3,55.0,12.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Iso Lateral Row ",4,55.0,12.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Hammer Curl (Dumbbell)",1,30.0,12.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Hammer Curl (Dumbbell)",2,30.0,12.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Hammer Curl (Dumbbell)",3,30.0,12.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Incline Curl (Dumbbell)",1,17.5,12.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Incline Curl (Dumbbell)",2,17.5,12.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Incline Curl (Dumbbell)",3,17.5,12.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Preacher Curl (Barbell)",1,30.0,8.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Preacher Curl (Barbell)",2,30.0,8.0,0,0.0,
2024-03-22 20:20:49,"Evening Workout",1h 15m,"Preacher Curl (Barbell)",3,30.0,8.0,0,0.0,
2024-03-25 17:35:52,"Afternoon Workout",1h 16m,"Overhead Press (Barbell)",1,115.0,5.0,0,0.0,
2024-03-25 17:35:52,"Afternoon Workout",1h 16m,"Overhead Press (Barbell)",2,125.0,5.0,0,0.0,
2024-03-25 17:35:52,"Afternoon Workout",1h 16m,"Overhead Press (Barbell)",3,125.0,5.0,0,0.0,
2024-03-25 17:35:52,"Afternoon Workout",1h 16m,"Iso Lateral Decline Press (nxt)",1,90.0,6.0,0,0.0,
2024-03-25 17:35:52,"Afternoon Workout",1h 16m,"Iso Lateral Decline Press (nxt)",2,100.0,6.0,0,0.0,
2024-03-25 17:35:52,"Afternoon Workout",1h 16m,"Iso Lateral Decline Press (nxt)",3,115.0,6.0,0,0.0,
2024-03-25 17:35:52,"Afternoon Workout",1h 16m,"Chest Dip",1,45.0,6.0,0,0.0,
2024-03-25 17:35:52,"Afternoon Workout",1h 16m,"Chest Dip",2,45.0,6.0,0,0.0,
2024-03-25 17:35:52,"Afternoon Workout",1h 16m,"Chest Dip",3,45.0,6.0,0,0.0,
2024-03-25 17:35:52,"Afternoon Workout",1h 16m,"Triceps Extension (Barbell)",1,70.0,8.0,0,0.0,
2024-03-25 17:35:52,"Afternoon Workout",1h 16m,"Triceps Extension (Barbell)",2,70.0,8.0,0,0.0,
2024-03-25 17:35:52,"Afternoon Workout",1h 16m,"Triceps Extension (Barbell)",3,70.0,8.0,0,0.0,
2024-03-25 17:35:52,"Afternoon Workout",1h 16m,"Triceps Pushdown (Cable - Straight Bar)",1,57.5,12.0,0,0.0,
2024-03-25 17:35:52,"Afternoon Workout",1h 16m,"Triceps Pushdown (Cable - Straight Bar)",2,57.5,12.0,0,0.0,
2024-03-25 17:35:52,"Afternoon Workout",1h 16m,"Triceps Pushdown (Cable - Straight Bar)",3,50.0,12.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Pull Up",1,0.0,7.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Pull Up",2,0.0,7.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Pull Up",3,0.0,6.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Pull Up",4,0.0,5.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Bent Over Row (Barbell)",1,165.0,5.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Bent Over Row (Barbell)",2,175.0,4.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Bent Over Row (Barbell)",3,175.0,4.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Lat Pull-down (wide T Bar Extension)",1,100.0,8.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Lat Pull-down (wide T Bar Extension)",2,105.0,8.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Lat Pull-down (wide T Bar Extension)",3,120.0,8.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Lat Pull-down (wide T Bar Extension)",4,120.0,8.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Hammer Curl (Dumbbell)",1,30.0,12.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Hammer Curl (Dumbbell)",2,30.0,12.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Hammer Curl (Dumbbell)",3,30.0,12.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Hammer Curl (Dumbbell)",4,30.0,12.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Preacher Curl (Barbell)",1,40.0,8.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Preacher Curl (Barbell)",2,40.0,8.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Preacher Curl (Barbell)",3,40.0,8.0,0,0.0,
2024-03-26 17:59:50,"Afternoon Workout",1h 15m,"Preacher Curl (Barbell)",4,40.0,8.0,0,0.0,
2024-03-27 18:29:30,"Evening Workout",53m,"Squat (Barbell)",1,185.0,8.0,0,0.0,
2024-03-27 18:29:30,"Evening Workout",53m,"Squat (Barbell)",2,185.0,8.0,0,0.0,
2024-03-27 18:29:30,"Evening Workout",53m,"Squat (Barbell)",3,185.0,8.0,0,0.0,
2024-03-27 18:29:30,"Evening Workout",53m,"Glute Ham Raise",1,45.0,12.0,0,0.0,
2024-03-27 18:29:30,"Evening Workout",53m,"Glute Ham Raise",2,45.0,12.0,0,0.0,
2024-03-27 18:29:30,"Evening Workout",53m,"Glute Ham Raise",3,45.0,12.0,0,0.0,
2024-03-27 18:29:30,"Evening Workout",53m,"Linear Leg Press",1,180.0,10.0,0,0.0,
2024-03-27 18:29:30,"Evening Workout",53m,"Linear Leg Press",2,180.0,10.0,0,0.0,
2024-03-27 18:29:30,"Evening Workout",53m,"Linear Leg Press",3,180.0,10.0,0,0.0,
2024-03-27 18:29:30,"Evening Workout",53m,"Iso Lateral Kneeling Leg Curl",1,25.0,8.0,0,0.0,
2024-03-27 18:29:30,"Evening Workout",53m,"Iso Lateral Kneeling Leg Curl",2,25.0,8.0,0,0.0,
2024-03-27 18:29:30,"Evening Workout",53m,"Iso Lateral Kneeling Leg Curl",3,25.0,8.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Overhead Press (Barbell)",1,105.0,8.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Overhead Press (Barbell)",2,105.0,8.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Overhead Press (Barbell)",3,105.0,8.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Overhead Press (Barbell)",4,105.0,8.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Bent Over Row (Barbell)",1,135.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Bent Over Row (Barbell)",2,145.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Bent Over Row (Barbell)",3,145.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Bent Over Row (Barbell)",4,145.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Seated Dip",1,85.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Seated Dip",2,85.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Seated Dip",3,85.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Lat Pull-down (wide T Bar Extension)",1,125.0,10.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Lat Pull-down (wide T Bar Extension)",2,125.0,10.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Lat Pull-down (wide T Bar Extension)",3,125.0,10.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Iso Lateral Bench Press (golds)",1,55.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Iso Lateral Bench Press (golds)",2,55.0,8.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Iso Lateral Bench Press (golds)",3,55.0,7.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Hammer Curl (Dumbbell)",1,20.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Hammer Curl (Dumbbell)",2,20.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Hammer Curl (Dumbbell)",3,15.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Preacher Curl (Barbell)",1,20.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Preacher Curl (Barbell)",2,20.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Preacher Curl (Barbell)",3,20.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Triceps Extension (Barbell)",1,40.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Triceps Extension (Barbell)",2,40.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Triceps Extension (Barbell)",3,40.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Triceps Extension (Barbell)",4,40.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Triceps Extension (Barbell)",5,40.0,12.0,0,0.0,
2024-03-31 19:32:22,"Evening Workout",1h 23m,"Triceps Extension (Barbell)",6,40.0,12.0,0,0.0,
2024-04-03 19:11:11,"Evening Workout",1h 39m,"Overhead Press (Barbell)",1,135.0,3.0,0,0.0,
2024-04-03 19:11:11,"Evening Workout",1h 39m,"Overhead Press (Barbell)",2,135.0,3.0,0,0.0,
2024-04-03 19:11:11,"Evening Workout",1h 39m,"Overhead Press (Barbell)",3,135.0,3.0,0,0.0,
2024-04-03 19:11:11,"Evening Workout",1h 39m,"Pull Up",1,0.0,8.0,0,0.0,
